"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Justin Jefferson",MIN,"vs. IND","3 out of 5 stars","A+","17.5"
"2","Davante Adams",LV,"vs. NE","3 out of 5 stars","A+","16.9"
"3","Ja'Marr Chase",CIN,"at TB","3 out of 5 stars","A+","16.8"
"4","Stefon Diggs",BUF,"vs. MIA","2 out of 5 stars","A+","16.4"
"5","Tyreek Hill",MIA,"at BUF","3 out of 5 stars","A+","16.1"
"6","A.J. Brown",PHI,"at CHI","4 out of 5 stars","A","15.7"
"7","CeeDee Lamb",DAL,"at JAC","4 out of 5 stars","A","14.8"
"8","Amon-Ra St. Brown",DET,"at NYJ","2 out of 5 stars","A","14.6"
"9","Keenan Allen",LAC,"vs. TEN","3 out of 5 stars","A","14.4"
"10","DK Metcalf",SEA,"vs. SF","3 out of 5 stars","A","14.4"
"11","Garrett Wilson",NYJ,"vs. DET","3 out of 5 stars","A","13.8"
"12","DeAndre Hopkins",ARI,"at DEN","2 out of 5 stars","A","13.7"
"13","Mike Williams",LAC,"vs. TEN","3 out of 5 stars","A","13.4"
"14","Terry McLaurin",WAS,"vs. NYG","2 out of 5 stars","A","13.3"
"15","Tyler Lockett",SEA,"vs. SF","3 out of 5 stars","A","13.1"
"16","Chris Godwin",TB,"vs. CIN","2 out of 5 stars","A","13.0"
"17","Jaylen Waddle",MIA,"at BUF","3 out of 5 stars","A","13.0"
"18","Christian Kirk",JAC,"vs. DAL","4 out of 5 stars","A-","13.0"
"19","Chris Olave",NO,"vs. ATL","4 out of 5 stars","A-","12.9"
"20","DeVonta Smith",PHI,"at CHI","4 out of 5 stars","A-","12.8"
"21","Christian Watson",GB,"vs. LAR","4 out of 5 stars","A-","12.8"
"22","Amari Cooper",CLE,"vs. BAL","4 out of 5 stars","B+","12.7"
"23","Michael Pittman Jr.",IND,"at MIN","3 out of 5 stars","B+","12.6"
"24","Mike Evans",TB,"vs. CIN","2 out of 5 stars","B+","12.4"
"25","Brandon Aiyuk",SF,"at SEA","4 out of 5 stars","B+","12.3"
"26","Jerry Jeudy",DEN,"vs. ARI","4 out of 5 stars","B","12.1"
"27","JuJu Smith-Schuster",KC,"at HOU","3 out of 5 stars","B","11.5"
"28","Zay Jones",JAC,"vs. DAL","4 out of 5 stars","B","11.1"
"29","Marquise Brown",ARI,"at DEN","2 out of 5 stars","B","10.5"
"30","Gabe Davis",BUF,"vs. MIA","2 out of 5 stars","B-","10.5"
"31","Diontae Johnson",PIT,"at CAR","3 out of 5 stars","B-","10.4"
"32","Allen Lazard",GB,"vs. LAR","4 out of 5 stars","B-","10.2"
"33","Donovan Peoples-Jones",CLE,"vs. BAL","4 out of 5 stars","B-","9.7"
"34","Adam Thielen",MIN,"vs. IND","3 out of 5 stars","C+","9.6"
"35","DJ Moore",CAR,"vs. PIT","3 out of 5 stars","C+","9.4"
"36","Drake London",ATL,"at NO","3 out of 5 stars","C+","9.1"
"37","George Pickens",PIT,"at CAR","3 out of 5 stars","C+","8.8"
"38","Darius Slayton",NYG,"at WAS","3 out of 5 stars","C+","8.8"
"39","Joshua Palmer",LAC,"vs. TEN","3 out of 5 stars","C","8.6"
"40","Michael Gallup",DAL,"at JAC","4 out of 5 stars","C","8.6"
"41","Curtis Samuel",WAS,"vs. NYG","2 out of 5 stars","C","8.5"
"42","Elijah Moore",NYJ,"vs. DET","3 out of 5 stars","C","8.3"
