"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Davante Adams",LV,"vs. LAC","3 out of 5 stars","A+","14.8"
"2","Tyreek Hill",MIA,"at SF","3 out of 5 stars","A+","13.9"
"3","Justin Jefferson",MIN,"vs. NYJ","3 out of 5 stars","A+","13.6"
"4","Stefon Diggs",BUF,"at NE","3 out of 5 stars","A+","13.2"
"5","A.J. Brown",PHI,"vs. TEN","3 out of 5 stars","A+","12.6"
"6","CeeDee Lamb",DAL,"vs. IND","3 out of 5 stars","A+","12.5"
"7","Ja'Marr Chase",CIN,"vs. KC","4 out of 5 stars","A","12.0"
"8","Tee Higgins",CIN,"vs. KC","4 out of 5 stars","A","11.8"
"9","Amon-Ra St. Brown",DET,"vs. JAC","3 out of 5 stars","A","11.7"
"10","Jaylen Waddle",MIA,"at SF","3 out of 5 stars","A","11.2"
"11","Amari Cooper",CLE,"at HOU","3 out of 5 stars","A","11.0"
"12","DK Metcalf",SEA,"at LAR","3 out of 5 stars","A","10.8"
"13","Chris Godwin",TB,"vs. NO","3 out of 5 stars","A","10.8"
"14","Christian Kirk",JAC,"at DET","3 out of 5 stars","A","10.7"
"15","Mike Evans",TB,"vs. NO","3 out of 5 stars","A-","10.7"
"16","Deebo Samuel",SF,"vs. MIA","2 out of 5 stars","A-","10.6"
"17","Garrett Wilson",NYJ,"at MIN","4 out of 5 stars","A-","10.3"
"18","Keenan Allen",LAC,"at LV","4 out of 5 stars","A-","10.0"
"19","Tyler Lockett",SEA,"at LAR","3 out of 5 stars","A-","10.0"
"20","Terry McLaurin",WAS,"at NYG","2 out of 5 stars","A-","9.9"
"21","Brandon Aiyuk",SF,"vs. MIA","2 out of 5 stars","B+","9.7"
"22","Chris Olave",NO,"at TB","3 out of 5 stars","B+","9.5"
"23","Christian Watson",GB,"at CHI","4 out of 5 stars","B+","9.5"
"24","Gabe Davis",BUF,"at NE","3 out of 5 stars","B","9.5"
"25","DeVonta Smith",PHI,"vs. TEN","3 out of 5 stars","B","9.5"
"26","Courtland Sutton",DEN,"at BAL","3 out of 5 stars","B","9.5"
"27","Michael Pittman Jr.",IND,"at DAL","4 out of 5 stars","B","9.1"
"28","Allen Lazard",GB,"at CHI","4 out of 5 stars","B","8.5"
"29","Joshua Palmer",LAC,"at LV","4 out of 5 stars","B","8.4"
"30","George Pickens",PIT,"at ATL","4 out of 5 stars","B","7.4"
"31","JuJu Smith-Schuster",KC,"at CIN","3 out of 5 stars","B","7.3"
"32","Treylon Burks",TEN,"at PHI","2 out of 5 stars","B-","7.3"
"33","Zay Jones",JAC,"at DET","3 out of 5 stars","B-","7.0"
"34","Diontae Johnson",PIT,"at ATL","4 out of 5 stars","C+","6.6"
"35","Jakobi Meyers",NE,"vs. BUF","3 out of 5 stars","C+","6.6"
"36","Donovan Peoples-Jones",CLE,"at HOU","3 out of 5 stars","C+","6.5"
"37","Adam Thielen",MIN,"vs. NYJ","3 out of 5 stars","C+","6.4"
"38","Darius Slayton",NYG,"vs. WAS","3 out of 5 stars","C+","6.4"
"39","Nico Collins",HOU,"vs. CLE","4 out of 5 stars","C+","6.4"
"40","Drake London",ATL,"vs. PIT","3 out of 5 stars","C","6.3"
"41","Michael Gallup",DAL,"vs. IND","3 out of 5 stars","C","6.3"
"42","Tyler Boyd",CIN,"vs. KC","4 out of 5 stars","C","6.1"
"43","Curtis Samuel",WAS,"at NYG","2 out of 5 stars","C","6.0"
"44","Mack Hollins",LV,"vs. LAC","3 out of 5 stars","C","5.8"
"45","Parris Campbell",IND,"at DAL","4 out of 5 stars","C","5.8"
"46","Marquez Valdes-Scantling",KC,"at CIN","3 out of 5 stars","C","5.7"
"47","Chase Claypool",CHI,"vs. GB","3 out of 5 stars","C","5.6"
"48","Van Jefferson",LAR,"vs. SEA","3 out of 5 stars","C","5.6"
"49","Isaiah McKenzie",BUF,"at NE","3 out of 5 stars","C-","5.3"
"50","DeAndre Carter",LAC,"at LV","4 out of 5 stars","C-","5.3"
"51","Julio Jones",TB,"vs. NO","3 out of 5 stars","C-","5.1"
"52","Elijah Moore",NYJ,"at MIN","4 out of 5 stars","C-","5.1"
"53","D.J. Chark Jr.",DET,"vs. JAC","3 out of 5 stars","C-","5.1"
"54","Jarvis Landry",NO,"at TB","3 out of 5 stars","D+","5.0"
"55","Kendall Hinton",DEN,"at BAL","3 out of 5 stars","D+","4.9"
"56","Corey Davis",NYJ,"at MIN","4 out of 5 stars","C-","4.8"
"57","Marvin Jones Jr.",JAC,"at DET","3 out of 5 stars","D+","4.8"
"58","Devin Duvernay",BAL,"vs. DEN","2 out of 5 stars","D","4.7"
"59","Demarcus Robinson",BAL,"vs. DEN","2 out of 5 stars","D","4.6"
"60","Olamide Zaccheaus",ATL,"vs. PIT","3 out of 5 stars","D","4.6"
"61","Robert Woods",TEN,"at PHI","2 out of 5 stars","D","4.5"
"62","Randall Cobb",GB,"at CHI","4 out of 5 stars","D","4.5"
"63","Skyy Moore",KC,"at CIN","3 out of 5 stars","D","4.5"
"64","DeVante Parker",NE,"vs. BUF","3 out of 5 stars","D","4.4"
