"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Travis Kelce",KC,"at CIN","2 out of 5 stars","A+","13.4"
"2","Mark Andrews",BAL,"vs. DEN","3 out of 5 stars","A","9.9"
"3","T.J. Hockenson",MIN,"vs. NYJ","2 out of 5 stars","A-","8.8"
"4","George Kittle",SF,"vs. MIA","4 out of 5 stars","B+","8.6"
"5","Pat Freiermuth",PIT,"at ATL","2 out of 5 stars","B","8.3"
"6","Dalton Schultz",DAL,"vs. IND","4 out of 5 stars","B","5.6"
"7","Gerald Everett",LAC,"at LV","4 out of 5 stars","C+","5.4"
"8","Dawson Knox",BUF,"at NE","4 out of 5 stars","C","5.4"
"9","Foster Moreau",LV,"vs. LAC","3 out of 5 stars","C","5.0"
"10","Hayden Hurst",CIN,"vs. KC","4 out of 5 stars","C","4.7"
"11","Taysom Hill",NO,"at TB","3 out of 5 stars","C-","4.6"
"12","Cole Kmet",CHI,"vs. GB","4 out of 5 stars","C-","4.5"
"13","Greg Dulcich",DEN,"at BAL","4 out of 5 stars","D+","4.5"
"14","Tyler Higbee",LAR,"vs. SEA","4 out of 5 stars","D+","4.5"
"15","Evan Engram",JAC,"at DET","4 out of 5 stars","D","4.4"
"16","Tyler Conklin",NYJ,"at MIN","4 out of 5 stars","D","4.1"
"17","Robert Tonyan",GB,"at CHI","2 out of 5 stars","D","4.0"
"18","Hunter Henry",NE,"vs. BUF","2 out of 5 stars","D","3.8"
"19","Logan Thomas",WAS,"at NYG","4 out of 5 stars","D","3.8"
"20","Noah Fant",SEA,"at LAR","2 out of 5 stars","D-","3.8"
"21","Jordan Akins",HOU,"vs. CLE","3 out of 5 stars","D-","3.7"
"22","Harrison Bryant",CLE,"at HOU","3 out of 5 stars","F","3.7"
"23","Mike Gesicki",MIA,"at SF","2 out of 5 stars","F","3.6"
"24","Austin Hooper",TEN,"at PHI","3 out of 5 stars","F","3.5"
"25","Will Dissly",SEA,"at LAR","2 out of 5 stars","F","3.5"
"26","Cameron Brate",TB,"vs. NO","1 out of 5 stars","F","3.5"
"27","Chigoziem Okonkwo",TEN,"at PHI","3 out of 5 stars","F","3.3"
"28","Jonnu Smith",NE,"vs. BUF","2 out of 5 stars","F","3.0"
"29","Cade Otton",TB,"vs. NO","1 out of 5 stars","F","3.0"
"30","Brock Wright",DET,"vs. JAC","3 out of 5 stars","F","2.9"
"31","Jelani Woods",IND,"at DAL","2 out of 5 stars","F","2.9"
"32","MyCole Pruitt",ATL,"vs. PIT","3 out of 5 stars","F","2.9"
"33","Jack Stoll",PHI,"vs. TEN","3 out of 5 stars","F","2.8"
"34","Kylen Granson",IND,"at DAL","2 out of 5 stars","F","2.8"
"35","Noah Gray",KC,"at CIN","2 out of 5 stars","F","2.7"
"36","Daniel Bellinger",NYG,"vs. WAS","1 out of 5 stars","F","2.7"
"37","Adam Trautman",NO,"at TB","3 out of 5 stars","F","2.4"
"38","Mo Alie-Cox",IND,"at DAL","2 out of 5 stars","F","2.4"
"39","C.J. Uzomah",NYJ,"at MIN","4 out of 5 stars","F","2.3"
"40","Isaiah Likely",BAL,"vs. DEN","3 out of 5 stars","F","2.2"
