"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Saquon Barkley",NYG,"vs. HOU","5 out of 5 stars","A+","20.3"
"2","Christian McCaffrey",SF,"vs. LAC","4 out of 5 stars","A+","19.1"
"3","Derrick Henry",TEN,"vs. DEN","3 out of 5 stars","A","17.5"
"4","Austin Ekeler",LAC,"at SF","2 out of 5 stars","A","17.3"
"5","Travis Etienne Jr.",JAC,"at KC","3 out of 5 stars","A","17.0"
"6","Josh Jacobs",LV,"vs. IND","3 out of 5 stars","A","16.8"
"7","Nick Chubb",CLE,"at MIA","3 out of 5 stars","A","16.2"
"8","Alvin Kamara",NO,"at PIT","2 out of 5 stars","A","15.2"
"9","Kenneth Walker III",SEA,"at TB","3 out of 5 stars","A","14.5"
"10","Dameon Pierce",HOU,"at NYG","2 out of 5 stars","A-","14.3"
"11","Dalvin Cook",MIN,"at BUF","3 out of 5 stars","A-","14.1"
"12","Miles Sanders",PHI,"vs. WAS","2 out of 5 stars","B+","11.8"
"13","Jonathan Taylor",IND,"at LV","3 out of 5 stars","B+","11.8"
"14","Tony Pollard",DAL,"at GB","4 out of 5 stars","B+","11.5"
"15","Leonard Fournette",TB,"vs. SEA","4 out of 5 stars","B","11.2"
"16","Aaron Jones",GB,"vs. DAL","3 out of 5 stars","B","11.0"
"17","Cordarrelle Patterson",ATL,"at CAR","3 out of 5 stars","B","10.6"
"18","Jamaal Williams",DET,"at CHI","3 out of 5 stars","B","10.5"
"19","David Montgomery",CHI,"vs. DET","4 out of 5 stars","B","10.3"
"20","D'Onta Foreman",CAR,"vs. ATL","4 out of 5 stars","B","9.9"
"21","James Conner",ARI,"at LAR","2 out of 5 stars","B-","9.6"
"22","Devin Singletary",BUF,"vs. MIN","2 out of 5 stars","B-","9.4"
"23","D'Andre Swift",DET,"at CHI","3 out of 5 stars","B-","9.2"
"24","Antonio Gibson",WAS,"at PHI","3 out of 5 stars","C+","9.1"
"25","Najee Harris",PIT,"vs. NO","2 out of 5 stars","C+","9.1"
"26","Jeff Wilson Jr.",MIA,"vs. CLE","4 out of 5 stars","C+","9.1"
"27","Raheem Mostert",MIA,"vs. CLE","4 out of 5 stars","C+","8.6"
"28","Khalil Herbert",CHI,"vs. DET","4 out of 5 stars","C","8.5"
"29","AJ Dillon",GB,"vs. DAL","3 out of 5 stars","C","8.4"
"30","Kareem Hunt",CLE,"at MIA","3 out of 5 stars","C","7.8"
"31","Darrell Henderson Jr.",LAR,"vs. ARI","3 out of 5 stars","C","7.8"
"32","Tyler Allgeier",ATL,"at CAR","3 out of 5 stars","C","7.7"
"33","Ezekiel Elliott",DAL,"at GB","4 out of 5 stars","C","6.7"
"34","Rachaad White",TB,"vs. SEA","4 out of 5 stars","C","6.6"
"35","Melvin Gordon III",DEN,"at TEN","2 out of 5 stars","C","6.3"
"36","Brian Robinson Jr.",WAS,"at PHI","3 out of 5 stars","C-","6.2"
"37","Clyde Edwards-Helaire",KC,"vs. JAC","4 out of 5 stars","C-","6.1"
"38","Chuba Hubbard",CAR,"vs. ATL","4 out of 5 stars","C-","5.9"
"39","Isiah Pacheco",KC,"vs. JAC","4 out of 5 stars","C-","5.9"
"40","Latavius Murray",DEN,"at TEN","2 out of 5 stars","D+","5.9"
"41","Jerick McKinnon",KC,"vs. JAC","4 out of 5 stars","D","5.8"
"42","Jaylen Warren",PIT,"vs. NO","2 out of 5 stars","D+","5.5"
"43","Eno Benjamin",ARI,"at LAR","2 out of 5 stars","D","5.5"
"44","Dontrell Hilliard",TEN,"vs. DEN","3 out of 5 stars","D","5.4"
"45","Kenneth Gainwell",PHI,"vs. WAS","2 out of 5 stars","D-","5.3"
"46","Alexander Mattison",MIN,"at BUF","3 out of 5 stars","D-","4.8"
"47","James Cook",BUF,"vs. MIN","2 out of 5 stars","F","4.8"
"48","Caleb Huntley",ATL,"at CAR","3 out of 5 stars","F","4.3"
"49","Nyheim Hines",BUF,"vs. MIN","2 out of 5 stars","F","4.2"
"50","Chase Edmonds",DEN,"at TEN","2 out of 5 stars","F","4.0"
"51","Rex Burkhead",HOU,"at NYG","2 out of 5 stars","F","3.9"
"52","Cam Akers",LAR,"vs. ARI","3 out of 5 stars","F","3.4"
"53","Travis Homer",SEA,"at TB","3 out of 5 stars","F","3.4"
"54","JaMycal Hasty",JAC,"at KC","3 out of 5 stars","F","3.3"
"55","Isaiah Spiller",LAC,"at SF","2 out of 5 stars","F","3.2"
"56","Boston Scott",PHI,"vs. WAS","2 out of 5 stars","F","3.1"
"57","Matt Breida",NYG,"vs. HOU","5 out of 5 stars","F","3.0"
"58","Elijah Mitchell",SF,"vs. LAC","4 out of 5 stars","F","3.0"
"59","Ameer Abdullah",LV,"vs. IND","3 out of 5 stars","F","3.0"
"60","Sony Michel",LAC,"at SF","2 out of 5 stars","F","2.7"
"61","Raheem Blackshear",CAR,"vs. ATL","4 out of 5 stars","F","2.6"
"62","Dwayne Washington",NO,"at PIT","2 out of 5 stars","F","2.5"
"63","Kyren Williams",LAR,"vs. ARI","3 out of 5 stars","F","2.5"
"64","Justin Jackson",DET,"at CHI","3 out of 5 stars","F","2.4"
"65","Brandon Bolden",LV,"vs. IND","3 out of 5 stars","F","2.1"
"66","Jordan Wilkins",IND,"at LV","3 out of 5 stars","F","2.1"
"67","Zack Moss",IND,"at LV","3 out of 5 stars","F","2.0"
"68","Hassan Haskins",TEN,"vs. DEN","3 out of 5 stars","F","2.0"
