player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Nelson Agholor,WR,BAL,0,2,0,0,0,0,6.269937981399917e-15,0.06664129495950787,0.08260350373521312,0.07028168659420161,0.054038513074973496,0,0.0128087805423852,NA
Derrick Henry,RB,BAL,0,2,0,0,0.5335505268981674,0.542162155980759,0.49647686802550933,0.0428215400632606,0.041643423150161056,0.0354106261133618,0.03923947921811357,0,0.0057584022154156,NA
Patrick Ricard,RB,BAL,0,2,0,0,0,0,1.591722606173657e-13,0.008966367048149841,0.00843964912062364,0.005485691942056071,0.00970580342701661,0,0.01173373054168589,NA
Mark Andrews,TE,BAL,0,2,0,0,6.862713513764508e-5,4.60344461488309e-5,7.771995838371593e-5,0.15518606601138515,0.15995700622944797,0.1669046459438982,0.14389033073363056,0,0.01259185443153051,NA
Justice Hill,RB,BAL,0,2,0,0,0.008298160855236896,6.350226478761776e-4,0.01929830404994599,0.10281739195157409,0.08340518533895595,0.07366577251118583,0.06962479319521554,0,0.01129029776640232,NA
Deonte Harty,WR,BAL,0,2,0,0,2.122927003953239e-4,9.728011418209994e-5,2.0853386878895986e-4,0.014156717940025617,0.014730379826934582,0.016391535557277844,0.012678387529667778,0,0.01479097609756779,NA
Rashod Bateman,WR,BAL,0,2,0,0,0,0,2.734964380616638e-7,0.07482200961679109,0.06803746843930915,0.06303472025283875,0.06533130457353852,0,0.01118155498678303,NA
Tylan Wallace,WR,BAL,0,2,0,0,0,0,0,0.012632783448934327,0.011370477988763754,0.012514801686505957,0.007514434562886531,0,0.01181261276381488,NA
Charlie Kolar,TE,BAL,0,2,0,0,0,0,0,0.03546105172359742,0.04136513573486478,0.03925000622788579,0.02825675826675274,0,0.0116942894306214,NA
Isaiah Likely,TE,BAL,0,2,0,0,0,0,0,0.07005161548363184,0.07583019158366308,0.09513148522767699,0.1380062027137213,0,0.01124071665337976,NA
Zay Flowers,WR,BAL,0,2,0,0,0,0,1.436524894795566e-4,0.1433809661537985,0.14454080375492476,0.15532800887687076,0.146160713338308,0,0.01015608609910628,NA
Malik Cunningham,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Sean Ryan,WR,BAL,0,1,0,0,0,0,0,0,0,0,0,0,0.01183233331934712,NA
Devontez Walker,WR,BAL,0,0,0,0,0,0,0,0.07812510421879008,0.07732240065158377,0.07899047712123376,0.07493741666518752,0.21,0.007,NA
Rasheen Ali,RB,BAL,0,0,0,0,0.24763981558645343,0.2294945109032557,0.27737100530873243,0.05521667381465548,0.05464934502215666,0.05582829556876486,0.052963703970578445,0.21,0.007,Q
Chris Collier,RB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Dayton Wade,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Mike Rigerman,TE,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Riley Sharp,TE,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Qadir Ismail,TE,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Travis Kelce,TE,KC,0,1,0,0,0,0,0,0.1000288225840052,0.09828996593626091,0.09814693558842011,0.10632985524285891,0,0.01166498832151498,NA
Justin Watson,WR,KC,0,2,0,0,0,0,0,0.054424753254405635,0.04615255413208032,0.05623321656653155,0.06188145913460905,0,0.01296654498664317,NA
Irv Smith,TE,KC,0,1,0,0,0,0,0,0.01959382139601372,0.019972549990556355,0.019773006341330075,0.01965103834400619,0,0.01314402998643337,NA
