"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Tyreek Hill",MIA,"at CHI","3 out of 5 stars","A+","17.9"
"2","Justin Jefferson",MIN,"at WAS","4 out of 5 stars","A+","16.8"
"3","Stefon Diggs",BUF,"at NYJ","3 out of 5 stars","A+","16.6"
"4","Cooper Kupp",LAR,"at TB","3 out of 5 stars","A+","16.4"
"5","DeAndre Hopkins",ARI,"vs. SEA","3 out of 5 stars","A+","15.9"
"6","Davante Adams",LV,"at JAC","4 out of 5 stars","A","15.8"
"7","A.J. Brown",PHI,"at HOU","3 out of 5 stars","A","14.9"
"8","Tee Higgins",CIN,"vs. CAR","2 out of 5 stars","A","14.3"
"9","Jaylen Waddle",MIA,"at CHI","3 out of 5 stars","A","13.7"
"10","Amon-Ra St. Brown",DET,"vs. GB","3 out of 5 stars","A","13.5"
"11","Mike Evans",TB,"vs. LAR","3 out of 5 stars","A","13.2"
"12","Chris Godwin",TB,"vs. LAR","3 out of 5 stars","A","13.0"
"13","Chris Olave",NO,"vs. BAL","3 out of 5 stars","A","12.8"
"14","DJ Moore",CAR,"at CIN","2 out of 5 stars","A","12.8"
"15","DK Metcalf",SEA,"at ARI","3 out of 5 stars","A","12.3"
"16","Tyler Lockett",SEA,"at ARI","3 out of 5 stars","A","12.1"
"17","Terry McLaurin",WAS,"vs. MIN","4 out of 5 stars","A-","12.1"
"18","Gabe Davis",BUF,"at NYJ","3 out of 5 stars","A-","11.9"
"19","Tyler Boyd",CIN,"vs. CAR","2 out of 5 stars","A-","11.7"
"20","Christian Kirk",JAC,"vs. LV","4 out of 5 stars","A-","11.3"
"21","JuJu Smith-Schuster",KC,"vs. TEN","3 out of 5 stars","B+","11.2"
"22","Michael Pittman Jr.",IND,"at NE","4 out of 5 stars","B+","11.1"
"23","DeVonta Smith",PHI,"at HOU","3 out of 5 stars","B+","11.0"
"24","Jakobi Meyers",NE,"vs. IND","4 out of 5 stars","B+","10.8"
"25","Joshua Palmer",LAC,"at ATL","4 out of 5 stars","B+","10.6"
"26","Adam Thielen",MIN,"at WAS","4 out of 5 stars","B","9.9"
"27","Curtis Samuel",WAS,"vs. MIN","4 out of 5 stars","B","9.7"
"28","Romeo Doubs",GB,"at DET","3 out of 5 stars","B","9.5"
"29","Rondale Moore",ARI,"vs. SEA","3 out of 5 stars","B","9.4"
"30","Darnell Mooney",CHI,"vs. MIA","2 out of 5 stars","B-","8.9"
"31","Garrett Wilson",NYJ,"vs. BUF","3 out of 5 stars","B-","8.7"
"32","Drake London",ATL,"vs. LAC","4 out of 5 stars","B-","8.4"
"33","Devin Duvernay",BAL,"at NO","2 out of 5 stars","B-","8.4"
"34","Allen Lazard",GB,"at DET","3 out of 5 stars","C+","8.4"
"35","Allen Robinson II",LAR,"at TB","3 out of 5 stars","C+","8.3"
"36","Zay Jones",JAC,"vs. LV","4 out of 5 stars","C+","8.3"
"37","Marquez Valdes-Scantling",KC,"vs. TEN","3 out of 5 stars","C+","8.3"
"38","Robert Woods",TEN,"at KC","3 out of 5 stars","C+","8.0"
"39","Hunter Renfrow",LV,"at JAC","4 out of 5 stars","C","7.6"
"40","Mack Hollins",LV,"at JAC","4 out of 5 stars","C","7.4"
"41","Alec Pierce",IND,"at NE","4 out of 5 stars","C","7.2"
"42","Mecole Hardman",KC,"vs. TEN","3 out of 5 stars","C","7.1"
"43","Kalif Raymond",DET,"vs. GB","3 out of 5 stars","C","6.9"
"44","Terrace Marshall Jr.",CAR,"at CIN","2 out of 5 stars","C","6.8"
"45","Isaiah McKenzie",BUF,"at NYJ","3 out of 5 stars","C","6.8"
"46","DeAndre Carter",LAC,"at ATL","4 out of 5 stars","C","6.6"
"47","Marvin Jones Jr.",JAC,"vs. LV","4 out of 5 stars","C","6.5"
"48","Parris Campbell",IND,"at NE","4 out of 5 stars","C","6.5"
"49","K.J. Osborn",MIN,"at WAS","4 out of 5 stars","C","6.4"
"50","Tyquan Thornton",NE,"vs. IND","4 out of 5 stars","C-","6.3"
"51","Olamide Zaccheaus",ATL,"vs. LAC","4 out of 5 stars","C-","6.3"
"52","Julio Jones",TB,"vs. LAR","3 out of 5 stars","C-","6.3"
"53","Sammy Watkins",GB,"at DET","3 out of 5 stars","C-","6.1"
"54","Phillip Dorsett II",HOU,"vs. PHI","2 out of 5 stars","C-","6.0"
"55","Van Jefferson",LAR,"at TB","3 out of 5 stars","D+","5.9"
"56","Tre'Quan Smith",NO,"vs. BAL","3 out of 5 stars","D+","5.8"
"57","Demarcus Robinson",BAL,"at NO","2 out of 5 stars","D+","5.7"
"58","Chris Moore",HOU,"vs. PHI","2 out of 5 stars","D","5.5"
"59","Nick Westbrook-Ikhine",TEN,"at KC","3 out of 5 stars","D","5.4"
"60","Marquez Callaway",NO,"vs. BAL","3 out of 5 stars","D","5.3"
"61","Braxton Berrios",NYJ,"vs. BUF","3 out of 5 stars","D","5.3"
"62","Elijah Moore",NYJ,"vs. BUF","3 out of 5 stars","D-","5.3"
"63","Ben Skowronek",LAR,"at TB","3 out of 5 stars","D-","4.8"
"64","Damiere Byrd",ATL,"vs. LAC","4 out of 5 stars","F","4.8"
