"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Saquon Barkley",NYG,"vs. DET","4 out of 5 stars","A+","20.4"
"2","Austin Ekeler",LAC,"vs. KC","4 out of 5 stars","A+","19.3"
"3","Derrick Henry",TEN,"at GB","4 out of 5 stars","A+","18.0"
"4","Christian McCaffrey",SF,"at ARI","4 out of 5 stars","A","16.6"
"5","Jonathan Taylor",IND,"vs. PHI","4 out of 5 stars","A","16.3"
"6","Joe Mixon",CIN,"at PIT","2 out of 5 stars","A","15.9"
"7","Josh Jacobs",LV,"at DEN","3 out of 5 stars","A","15.5"
"8","Nick Chubb",CLE,"at BUF","3 out of 5 stars","A","15.5"
"9","Dalvin Cook",MIN,"vs. DAL","3 out of 5 stars","A","15.2"
"10","Alvin Kamara",NO,"vs. LAR","2 out of 5 stars","A","15.2"
"11","Rhamondre Stevenson",NE,"vs. NYJ","3 out of 5 stars","A-","15.1"
"12","Dameon Pierce",HOU,"vs. WAS","2 out of 5 stars","A-","14.8"
"13","Aaron Jones",GB,"vs. TEN","2 out of 5 stars","B+","14.6"
"14","David Montgomery",CHI,"at ATL","4 out of 5 stars","B+","12.8"
"15","Miles Sanders",PHI,"at IND","3 out of 5 stars","B","12.7"
"16","Tony Pollard",DAL,"at MIN","3 out of 5 stars","B","12.0"
"17","Jamaal Williams",DET,"at NYG","3 out of 5 stars","B","12.0"
"18","James Conner",ARI,"vs. SF","2 out of 5 stars","B","11.6"
"19","Devin Singletary",BUF,"vs. CLE","4 out of 5 stars","B","11.5"
"20","D'Onta Foreman",CAR,"at BAL","4 out of 5 stars","B","11.3"
"21","Cordarrelle Patterson",ATL,"vs. CHI","4 out of 5 stars","B","10.8"
"22","Antonio Gibson",WAS,"at HOU","5 out of 5 stars","B","10.7"
"23","Najee Harris",PIT,"vs. CIN","2 out of 5 stars","B-","10.7"
"24","Brian Robinson Jr.",WAS,"at HOU","5 out of 5 stars","B-","10.5"
"25","Isiah Pacheco",KC,"at LAC","4 out of 5 stars","C+","9.5"
"26","D'Andre Swift",DET,"at NYG","3 out of 5 stars","C+","8.1"
"27","Michael Carter",NYJ,"at NE","2 out of 5 stars","C+","7.9"
"28","Kenyan Drake",BAL,"vs. CAR","4 out of 5 stars","C","7.7"
"29","Melvin Gordon III",DEN,"vs. LV","3 out of 5 stars","C","7.4"
"30","Elijah Mitchell",SF,"at ARI","4 out of 5 stars","C","7.4"
"31","Gus Edwards",BAL,"vs. CAR","4 out of 5 stars","C","7.3"
"32","Ezekiel Elliott",DAL,"at MIN","3 out of 5 stars","C","7.2"
"33","Kareem Hunt",CLE,"at BUF","3 out of 5 stars","C","7.0"
"34","Darrell Henderson Jr.",LAR,"at NO","3 out of 5 stars","C","7.0"
"35","Tyler Allgeier",ATL,"vs. CHI","4 out of 5 stars","C","6.7"
"36","AJ Dillon",GB,"vs. TEN","2 out of 5 stars","C","6.5"
"37","Latavius Murray",DEN,"vs. LV","3 out of 5 stars","C-","6.4"
"38","James Robinson",NYJ,"at NE","2 out of 5 stars","C-","6.4"
"39","Jerick McKinnon",KC,"at LAC","4 out of 5 stars","C-","6.3"
"40","Damien Harris",NE,"vs. NYJ","3 out of 5 stars","C-","6.2"
"41","Jaylen Warren",PIT,"vs. CIN","2 out of 5 stars","D+","5.9"
"42","Dontrell Hilliard",TEN,"at GB","4 out of 5 stars","D+","4.8"
"43","Kenneth Gainwell",PHI,"at IND","3 out of 5 stars","D","4.6"
"44","Kyren Williams",LAR,"at NO","3 out of 5 stars","D","4.6"
