"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Mark Andrews",BAL,"at TB","3 out of 5 stars","A+","13.5"
"2","George Kittle",SF,"at LAR","1 out of 5 stars","A","11.2"
"3","Zach Ertz",ARI,"at MIN","4 out of 5 stars","A","9.8"
"4","Dallas Goedert",PHI,"vs. PIT","3 out of 5 stars","A-","9.8"
"5","T.J. Hockenson",DET,"vs. MIA","4 out of 5 stars","B+","9.5"
"6","Tyler Higbee",LAR,"vs. SF","3 out of 5 stars","B","8.2"
"7","Pat Freiermuth",PIT,"at PHI","3 out of 5 stars","B","7.6"
"8","Taysom Hill",NO,"vs. LV","4 out of 5 stars","B-","7.6"
"9","Hayden Hurst",CIN,"at CLE","3 out of 5 stars","C+","7.3"
"10","Kyle Pitts",ATL,"vs. CAR","3 out of 5 stars","C+","7.2"
"11","Robert Tonyan",GB,"at BUF","2 out of 5 stars","C","7.2"
"12","Irv Smith Jr.",MIN,"vs. ARI","4 out of 5 stars","C","7.2"
"13","Dalton Schultz",DAL,"vs. CHI","3 out of 5 stars","C-","6.8"
"14","Dawson Knox",BUF,"vs. GB","3 out of 5 stars","C-","6.8"
"15","Greg Dulcich",DEN,"at JAC","3 out of 5 stars","D+","6.6"
"16","Evan Engram",JAC,"vs. DEN","2 out of 5 stars","D+","6.5"
"17","Mike Gesicki",MIA,"at DET","4 out of 5 stars","D","6.3"
"18","Cade Otton",TB,"vs. BAL","4 out of 5 stars","D","6.1"
"19","Juwan Johnson",NO,"vs. LV","4 out of 5 stars","D","6.1"
"20","Hunter Henry",NE,"at NYJ","3 out of 5 stars","D-","6.0"
"21","Harrison Bryant",CLE,"vs. CIN","2 out of 5 stars","D-","5.9"
"22","Noah Fant",SEA,"vs. NYG","4 out of 5 stars","D-","5.9"
"23","Will Dissly",SEA,"vs. NYG","4 out of 5 stars","F","5.2"
"24","Cole Kmet",CHI,"at DAL","2 out of 5 stars","F","5.2"
"25","Foster Moreau",LV,"at NO","2 out of 5 stars","F","5.0"
"26","Darren Waller",LV,"at NO","2 out of 5 stars","D-","4.9"
"27","Tyler Conklin",NYJ,"vs. NE","3 out of 5 stars","F","4.8"
"28","Austin Hooper",TEN,"at HOU","2 out of 5 stars","F","4.4"
"29","Isaiah Likely",BAL,"at TB","3 out of 5 stars","F","4.4"
"30","Kylen Granson",IND,"vs. WAS","2 out of 5 stars","F","3.9"
"31","Jelani Woods",IND,"vs. WAS","2 out of 5 stars","F","3.8"
"32","Mo Alie-Cox",IND,"vs. WAS","2 out of 5 stars","F","3.4"
"33","Tommy Tremble",CAR,"at ATL","3 out of 5 stars","F","3.4"
"34","Ian Thomas",CAR,"at ATL","3 out of 5 stars","F","3.4"
"35","O.J. Howard",HOU,"vs. TEN","5 out of 5 stars","F","3.3"
"36","Chris Myarick",NYG,"at SEA","4 out of 5 stars","F","3.2"
"37","Jordan Akins",HOU,"vs. TEN","5 out of 5 stars","F","3.1"
"38","Jonnu Smith",NE,"at NYJ","3 out of 5 stars","F","3.1"
"39","Brevin Jordan",HOU,"vs. TEN","5 out of 5 stars","F","3.1"
"40","Tanner Hudson",NYG,"at SEA","4 out of 5 stars","F","3.1"
"41","C.J. Uzomah",NYJ,"vs. NE","3 out of 5 stars","F","3.1"
"42","Logan Thomas",WAS,"at IND","4 out of 5 stars","F","3.0"
"43","Chigoziem Okonkwo",TEN,"at HOU","2 out of 5 stars","F","3.0"
"44","John Bates",WAS,"at IND","4 out of 5 stars","F","2.9"
"45","Colby Parkinson",SEA,"vs. NYG","4 out of 5 stars","F","2.7"
"46","Armani Rogers",WAS,"at IND","4 out of 5 stars","F","2.6"
"47","Josh Oliver",BAL,"at TB","3 out of 5 stars","F","2.6"
"48","Jake Ferguson",DAL,"vs. CHI","3 out of 5 stars","F","2.5"
"49","Geoff Swaim",TEN,"at HOU","2 out of 5 stars","F","2.5"
"50","Durham Smythe",MIA,"at DET","4 out of 5 stars","F","2.5"
"51","Johnny Mundt",MIN,"vs. ARI","4 out of 5 stars","F","2.5"
"52","Pharaoh Brown",CLE,"vs. CIN","2 out of 5 stars","F","2.4"
"53","Peyton Hendershot",DAL,"vs. CHI","3 out of 5 stars","F","2.2"
"54","Zach Gentry",PIT,"at PHI","3 out of 5 stars","F","2.2"
"55","Brock Wright",DET,"vs. MIA","4 out of 5 stars","F","2.2"
"56","Trey McBride",ARI,"at MIN","4 out of 5 stars","F","2.1"
"57","Parker Hesse",ATL,"vs. CAR","3 out of 5 stars","F","2.1"
"58","Adam Trautman",NO,"vs. LV","4 out of 5 stars","F","2.1"
"59","Dan Arnold",JAC,"vs. DEN","2 out of 5 stars","F","2.1"
"60","Mitchell Wilcox",CIN,"at CLE","3 out of 5 stars","F","2.1"
"61","Kyle Rudolph",TB,"vs. BAL","4 out of 5 stars","F","2.1"
"62","Eric Tomlinson",DEN,"at JAC","3 out of 5 stars","F","1.9"
"63","Ko Kieft",TB,"vs. BAL","4 out of 5 stars","F","1.9"
"64","Josiah Deguara",GB,"at BUF","2 out of 5 stars","F","1.9"
"65","Quintin Morris",BUF,"vs. GB","3 out of 5 stars","F","1.8"
"66","Jack Stoll",PHI,"vs. PIT","3 out of 5 stars","F","1.8"
"67","MyCole Pruitt",ATL,"vs. CAR","3 out of 5 stars","F","1.7"
"68","Eric Saubert",DEN,"at JAC","3 out of 5 stars","F","1.7"
"69","Chris Manhertz",JAC,"vs. DEN","2 out of 5 stars","F","1.7"
"70","Marcedes Lewis",GB,"at BUF","2 out of 5 stars","F","1.6"
"71","Tyler Davis",GB,"at BUF","2 out of 5 stars","F","1.5"
"72","Connor Heyward",PIT,"at PHI","3 out of 5 stars","F","1.5"
"73","Ryan Griffin",CHI,"at DAL","2 out of 5 stars","F","1.4"
"74","Trevon Wesco",CHI,"at DAL","2 out of 5 stars","F","1.4"
"75","Giovanni Ricci",CAR,"at ATL","3 out of 5 stars","F","1.4"
"76","Ross Dwelley",SF,"at LAR","1 out of 5 stars","F","1.3"
"77","Grant Calcaterra",PHI,"vs. PIT","3 out of 5 stars","F","1.3"
"78","Charlie Woerner",SF,"at LAR","1 out of 5 stars","F","1.3"
"79","Andrew Beck",DEN,"at JAC","3 out of 5 stars","F","1.2"
"80","Nick Vannett",NO,"vs. LV","4 out of 5 stars","F","1.2"
"81","Kendall Blanton",LAR,"vs. SF","3 out of 5 stars","F","1.2"
"82","Miller Forristall",CLE,"vs. CIN","2 out of 5 stars","F","1.1"
"83","J.P. Holtz",NO,"vs. LV","4 out of 5 stars","F","1.1"
"84","Luke Farrell",JAC,"vs. DEN","2 out of 5 stars","F","1.1"
"85","Stephen Sullivan",CAR,"at ATL","3 out of 5 stars","F","1.1"
"86","Tommy Sweeney",BUF,"vs. GB","3 out of 5 stars","F","1.1"
"87","Hunter Long",MIA,"at DET","4 out of 5 stars","F","1.1"
"88","Anthony Firkser",ATL,"vs. CAR","3 out of 5 stars","F","1.0"
"89","Albert Okwuegbunam",DEN,"at JAC","3 out of 5 stars","F","1.0"
"90","James Mitchell",DET,"vs. MIA","4 out of 5 stars","F","1.0"
"91","Kevin Rader",TEN,"at HOU","2 out of 5 stars","F","0.9"
"92","Brycen Hopkins",LAR,"vs. SF","3 out of 5 stars","F","0.9"
"93","Jesper Horsted",LV,"at NO","2 out of 5 stars","F","0.9"
"94","Devin Asiasi",CIN,"at CLE","3 out of 5 stars","F","0.8"
"95","Nick Boyle",BAL,"at TB","3 out of 5 stars","F","0.8"
"96","Stephen Anderson",ARI,"at MIN","4 out of 5 stars","F","0.8"
"97","Jordan Franks",KC,"-","-","F","0.7"
"98","Tyler Kroft",SF,"at LAR","1 out of 5 stars","F","0.7"
"99","Kenny Yeboah",NYJ,"vs. NE","3 out of 5 stars","F","0.6"
"100","Jake Tonges",CHI,"at DAL","2 out of 5 stars","F","0.6"
"101","Jeremy Ruckert",NYJ,"vs. NE","3 out of 5 stars","F","0.6"
"102","Sean McKeon",DAL,"vs. CHI","3 out of 5 stars","F","0.6"
"103","Jacob Hollister",MIN,"vs. ARI","4 out of 5 stars","F","0.5"
"104","Mason Schreck",HOU,"vs. TEN","5 out of 5 stars","F","0.2"
"105","Nick Bowers",CIN,"at CLE","3 out of 5 stars","F","0.2"
"106","Maxx Williams",ARI,"at MIN","4 out of 5 stars","F","0.2"
"107","Charlie Kolar",BAL,"at TB","3 out of 5 stars","F","0.2"
"108","Shane Zylstra",DET,"vs. MIA","4 out of 5 stars","F","0.0"
"109","Garrett Griffin",DET,"vs. MIA","4 out of 5 stars","F","0.0"
"110","Nick Muse",MIN,"vs. ARI","4 out of 5 stars","F","0.0"
"111","Matt Sokol",NE,"at NYJ","3 out of 5 stars","F","-"
"112","Troy Fumagalli",SF,"at LAR","1 out of 5 stars","F","-"
"113","Tyler Mabry",SEA,"vs. NYG","4 out of 5 stars","F","-"
