"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Bijan Robinson",ATL,"vs. CAR","4 out of 5 stars","A+","20.0"
"2","Jahmyr Gibbs",DET,"vs. MIN","2 out of 5 stars","A+","19.7"
"3","Derrick Henry",BAL,"vs. CLE","4 out of 5 stars","A","17.5"
"4","Bucky Irving",TB,"vs. NO","5 out of 5 stars","A","17.1"
"5","Jonathan Taylor",IND,"vs. JAC","3 out of 5 stars","A","16.4"
"6","De'Von Achane",MIA,"at NYJ","2 out of 5 stars","A","15.7"
"7","Josh Jacobs",GB,"vs. CHI","4 out of 5 stars","A","15.5"
"8","Aaron Jones Sr.",MIN,"at DET","3 out of 5 stars","A","15.5"
"9","Zach Charbonnet",SEA,"at LAR","2 out of 5 stars","A","13.6"
"10","Rico Dowdle",DAL,"vs. WAS","4 out of 5 stars","A-","13.1"
"11","Brian Robinson Jr.",WAS,"at DAL","4 out of 5 stars","A-","13.0"
"12","Isaac Guerendo",SF,"at ARI","3 out of 5 stars","B+","12.7"
"13","Najee Harris",PIT,"vs. CIN","4 out of 5 stars","B+","12.6"
"14","Breece Hall",NYJ,"vs. MIA","4 out of 5 stars","B","12.5"
"15","D'Andre Swift",CHI,"at GB","3 out of 5 stars","B","12.3"
"16","Blake Corum",LAR,"vs. SEA","2 out of 5 stars","B","11.5"
"17","Tyrone Tracy Jr.",NYG,"at PHI","2 out of 5 stars","B","11.4"
"18","Chase Brown",CIN,"at PIT","3 out of 5 stars","B","11.4"
"19","Ray Davis",BUF,"at NE","4 out of 5 stars","B","11.4"
"20","Rachaad White",TB,"vs. NO","5 out of 5 stars","B-","11.1"
"21","J.K. Dobbins",LAC,"at LV","4 out of 5 stars","B-","11.0"
"22","Jaylen Warren",PIT,"vs. CIN","4 out of 5 stars","B","11.0"
"23","Michael Carter",ARI,"vs. SF","4 out of 5 stars","B-","10.8"
"24","Jaleel McLaughlin",DEN,"vs. KC","2 out of 5 stars","C+","10.1"
"25","Travis Etienne Jr.",JAC,"at IND","3 out of 5 stars","C+","10.1"
"26","Tank Bigsby",JAC,"at IND","3 out of 5 stars","C+","9.8"
"27","Joe Mixon",HOU,"at TEN","3 out of 5 stars","C+","9.5"
"28","Kenneth Gainwell",PHI,"vs. NYG","4 out of 5 stars","C","9.0"
"29","Antonio Gibson",NE,"vs. BUF","4 out of 5 stars","C","9.0"
"30","Raheem Blackshear",CAR,"at ATL","3 out of 5 stars","C","8.9"
"31","D'Onta Foreman",CLE,"at BAL","3 out of 5 stars","C-","8.8"
"32","Tony Pollard",TEN,"vs. HOU","2 out of 5 stars","C","8.3"
"33","Rhamondre Stevenson",NE,"vs. BUF","4 out of 5 stars","C-","8.2"
"34","Alexander Mattison",LV,"vs. LAC","2 out of 5 stars","C","7.6"
"35","Javonte Williams",DEN,"vs. KC","2 out of 5 stars","C-","7.6"
"36","Tyler Allgeier",ATL,"vs. CAR","4 out of 5 stars","C-","7.5"
"37","Mike Boone",CAR,"at ATL","3 out of 5 stars","D+","7.5"
"38","Ty Johnson",BUF,"at NE","4 out of 5 stars","D+","7.3"
"39","Audric Estime",DEN,"vs. KC","2 out of 5 stars","D","7.2"
"40","Clyde Edwards-Helaire",NO,"at TB","2 out of 5 stars","D","7.0"
"41","Kimani Vidal",LAC,"at LV","4 out of 5 stars","D","6.6"
"42","Raheem Mostert",MIA,"at NYJ","2 out of 5 stars","D","6.4"
"43","Khalil Herbert",CIN,"at PIT","3 out of 5 stars","D+","6.3"
"44","Cam Akers",MIN,"at DET","3 out of 5 stars","D-","6.2"
"45","Ameer Abdullah",LV,"vs. LAC","2 out of 5 stars","C","6.1"
"46","Braelon Allen",NYJ,"vs. MIA","4 out of 5 stars","D-","5.8"
"47","Devin Singletary",NYG,"at PHI","2 out of 5 stars","F","5.8"
"48","Will Shipley",PHI,"vs. NYG","4 out of 5 stars","D","5.3"
"49","Chris Rodriguez Jr.",WAS,"at DAL","4 out of 5 stars","F","5.3"
"50","Jeremy McNichols",WAS,"at DAL","4 out of 5 stars","F","5.2"
"51","Craig Reynolds",DET,"vs. MIN","2 out of 5 stars","F","5.2"
"52","Roschon Johnson",CHI,"at GB","3 out of 5 stars","F","5.2"
"53","Carson Steele",KC,"at DEN","3 out of 5 stars","D","4.9"
"54","Emanuel Wilson",GB,"vs. CHI","4 out of 5 stars","F","4.8"
"55","Kenny McIntosh",SEA,"at LAR","2 out of 5 stars","F","4.7"
"56","Kyren Williams",LAR,"vs. SEA","2 out of 5 stars","F","4.7"
"57","Jamaal Williams",NO,"at TB","2 out of 5 stars","F","4.4"
"58","Saquon Barkley",PHI,"vs. NYG","4 out of 5 stars","D-","4.4"
"59","Isaiah Davis",NYJ,"vs. MIA","4 out of 5 stars","F","4.4"
"60","Tyjae Spears",TEN,"vs. HOU","2 out of 5 stars","D","4.0"
"61","Kareem Hunt",KC,"at DEN","3 out of 5 stars","F","3.9"
"62","Dameon Pierce",HOU,"at TEN","3 out of 5 stars","F","3.9"
"63","Julius Chestnut",TEN,"vs. HOU","2 out of 5 stars","F","3.7"
"64","DeeJay Dallas",ARI,"vs. SF","4 out of 5 stars","F","3.7"
"65","Sean Tucker",TB,"vs. NO","5 out of 5 stars","F","3.6"
"66","Chris Brooks",GB,"vs. CHI","4 out of 5 stars","F","3.6"
"67","Justice Hill",BAL,"vs. CLE","4 out of 5 stars","F","3.3"
"68","Samaje Perine",KC,"at DEN","3 out of 5 stars","F","3.2"
"69","Dare Ogunbowale",HOU,"at TEN","3 out of 5 stars","F","3.2"
"70","Cordarrelle Patterson",PIT,"vs. CIN","4 out of 5 stars","F","3.1"
"71","Hassan Haskins",LAC,"at LV","4 out of 5 stars","F","2.8"
"72","Patrick Taylor Jr.",SF,"at ARI","3 out of 5 stars","F","2.7"
"73","Kendre Miller",NO,"at TB","2 out of 5 stars","F","2.5"
"74","Trey Sermon",IND,"vs. JAC","3 out of 5 stars","F","2.5"
"75","Isiah Pacheco",KC,"at DEN","3 out of 5 stars","F","2.4"
"76","Tyrion Davis-Price",PHI,"vs. NYG","4 out of 5 stars","F","2.2"
"77","James Cook",BUF,"at NE","4 out of 5 stars","F","2.0"
"78","Tyler Goodson",IND,"vs. JAC","3 out of 5 stars","F","2.0"
"79","Kyle Juszczyk",SF,"at ARI","3 out of 5 stars","F","2.0"
"80","Hunter Luepke",DAL,"vs. WAS","4 out of 5 stars","F","2.0"
"81","Alec Ingold",MIA,"at NYJ","2 out of 5 stars","F","1.9"
"82","Jaylen Wright",MIA,"at NYJ","2 out of 5 stars","F","1.9"
"83","Sione Vaki",DET,"vs. MIN","2 out of 5 stars","F","1.9"
"84","Rasheen Ali",BAL,"vs. CLE","4 out of 5 stars","F","1.6"
"85","D'Ernest Johnson",JAC,"at IND","3 out of 5 stars","F","1.3"
"86","Joshua Kelley",TEN,"vs. HOU","2 out of 5 stars","F","1.3"
"87","C.J. Ham",MIN,"at DET","3 out of 5 stars","F","1.3"
"88","Jermar Jefferson",DET,"vs. MIN","2 out of 5 stars","F","1.2"
"89","Keaton Mitchell",BAL,"vs. CLE","4 out of 5 stars","F","1.2"
"90","Michael Burton",DEN,"vs. KC","2 out of 5 stars","F","1.2"
"91","Ronnie Rivers",LAR,"vs. SEA","2 out of 5 stars","F","1.2"
"92","Jordan Mims",NO,"at TB","2 out of 5 stars","F","1.2"
"93","Jeff Wilson Jr.",MIA,"at NYJ","2 out of 5 stars","F","0.9"
"94","Ty Chandler",MIN,"at DET","3 out of 5 stars","F","0.9"
"95","Eric Gray",NYG,"at PHI","2 out of 5 stars","F","0.8"
"96","Deuce Vaughn",DAL,"vs. WAS","4 out of 5 stars","F","0.7"
"97","Dylan Laube",LV,"vs. LAC","2 out of 5 stars","F","0.6"
"98","John Kelly Jr.",CLE,"at BAL","3 out of 5 stars","F","0.6"
"99","Miles Sanders",CAR,"at ATL","3 out of 5 stars","F","0.6"
"100","Patrick Ricard",BAL,"vs. CLE","4 out of 5 stars","F","0.5"
"101","James Conner",ARI,"vs. SF","4 out of 5 stars","F","0.5"
"102","Keaontay Ingram",KC,"at DEN","3 out of 5 stars","F","0.5"
"103","Trey Benson",ARI,"vs. SF","4 out of 5 stars","F","0.5"
"104","Frank Gore Jr.",BUF,"at NE","4 out of 5 stars","F","0.4"
"105","Ke'Shawn Vaughn",SF,"at ARI","3 out of 5 stars","F","0.4"
"106","Ezekiel Elliott",FA,"-","-","F","0.3"
"107","JaMycal Hasty",NE,"vs. BUF","4 out of 5 stars","F","0.1"
"108","Trayveon Williams",CIN,"at PIT","3 out of 5 stars","F","0.1"
"109","Gus Edwards",LAC,"at LV","4 out of 5 stars","F","0.0"
"110","Cody Schrader",LAR,"vs. SEA","2 out of 5 stars","F","0.0"
"111","Adam Prentice",NO,"at TB","2 out of 5 stars","F","0.0"
"112","Chris Collier",LV,"vs. LAC","2 out of 5 stars","F","0.0"
"113","Israel Abanikanda",SF,"at ARI","3 out of 5 stars","F","0.0"
"114","Austin Ekeler",WAS,"at DAL","4 out of 5 stars","F","0.0"
"115","Kendall Milton",CIN,"at PIT","3 out of 5 stars","F","0.0"
"116","Travis Homer",CHI,"at GB","3 out of 5 stars","F","0.0"
"117","Reggie Gilliam",BUF,"at NE","4 out of 5 stars","F","0.0"
"118","Keilan Robinson",JAC,"at IND","3 out of 5 stars","F","0.0"
"119","Terrell Jennings",NE,"vs. BUF","4 out of 5 stars","F","0.0"
