Rk,Player,Cmp,Att,Tgt,TD,Fmb,Off%,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
11,Russell Wilson,14,2,0,0,0,100.0,Sun,2,2,2022-09-18,33-293,DEN,,HOU,W 16-9,14,31,17,45.2,219,1,1,0,3.2,3.2,66.5,3,18,8.82,7.1,6.26,5.18,15.6,35.3,2,3,1.5,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,72,100.0,0,0.0,0,0.0,QB,WilsRu00
12,Travis Kelce,0,0,7,0,0,89.5,Thu,2,2,2022-09-15,32-345,KAN,,LAC,W 27-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,51,10.2,0,71.4,7.3,3,57.1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,51,89.5,0,0.0,0,0.0,TE,KelcTr00
13,Mark Ingram,0,10,2,0,1,36.8,Sun,2,2,2022-09-18,32-271,NOR,,TAM,L 10-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,58,5.8,0,3,50.0,2,2,3,1.5,0,100.0,1.5,0,0.0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,25,36.8,0,0.0,0,0.0,RB,IngrMa01
14,Ryan Griffin,0,0,1,0,0,26.8,Sun,2,2,2022-09-18,32-250,CHI,@,GNB,L 10-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,18,18.0,0,100.0,18.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,11,26.8,0,0.0,9,40.9,TE,GrifRy00
15,Marvin Jones,0,0,5,0,0,90.1,Sun,2,2,2022-09-18,32-190,JAX,,IND,W 24-0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,33,11.0,0,60.0,6.6,2,60.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,64,90.1,0,0.0,0,0.0,WR,JoneMa02
16,Rex Burkhead,0,0,3,0,0,36.5,Sun,2,2,2022-09-18,32-078,HOU,@,DEN,L 9-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,3,2,9,4.5,0,66.7,3.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,23,36.5,0,0.0,0,0.0,RB,BurkRe00
17,Adam Thielen,0,0,7,0,0,96.7,Mon,2,2,2022-09-19,32-028,MIN,@,PHI,L 7-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,4,52,13.0,0,57.1,7.4,3,42.9,0,0,0,,0,0,,0,0,0,0,0,0,0,0,59,96.7,0,0.0,0,0.0,WR,ThieAd00
18,Randall Cobb,0,0,3,0,0,29.4,Sun,2,2,2022-09-18,32-027,GNB,,CHI,W 27-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,37,12.3,0,100.0,12.3,2,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,20,29.4,0,0.0,0,0.0,WR,CobbRa00
19,Taysom Hill,0,3,0,0,0,8.8,Sun,2,2,2022-09-18,32-026,NOR,,TAM,L 10-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,14,4.7,0,1,33.3,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,6,8.8,0,0.0,12,46.2,TE/QB,HillTa00
20,Geno Smith,24,2,0,0,0,100.0,Sun,2,2,2022-09-18,31-343,SEA,@,SFO,L 7-27,24,30,6,80.0,197,0,1,0,0.0,3.3,80.1,2,17,6.25,6.6,5.07,4.22,8.2,46.9,2,2,1.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,49,100.0,0,0.0,0,0.0,QB,SmitGe00
21,Zach Ertz,0,0,11,0,0,83.9,Sun,2,2,2022-09-18,31-312,ARI,@,LVR,W 29-23 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,8,75,9.4,0,72.7,6.8,5,72.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,73,83.9,0,0.0,0,0.0,TE,ErtzZa00
22,Marquise Goodwin,0,0,1,0,0,53.1,Sun,2,2,2022-09-18,31-303,SEA,@,SFO,L 7-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,26,53.1,0,0.0,0,0.0,WR,GoodMa00
23,Cordarrelle Patterson,0,10,1,0,0,59.0,Sun,2,2,2022-09-18,31-185,ATL,@,LAR,L 27-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,41,4.1,0,2,60.0,1,0,0,,0,0.0,0.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,36,59.0,0,0.0,7,30.4,RB,PattCo00
24,Derek Carr,25,1,0,0,0,100.0,Sun,2,2,2022-09-18,31-174,LVR,,ARI,L 23-29 (OT),25,39,14,64.1,252,2,0,0,5.1,0.0,99.5,1,8,2.50,6.5,7.49,7.10,10.1,42.5,1,9,9.0,0,0,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,67,100.0,0,0.0,0,0.0,QB,CarrDe02
25,Josh Gordon,0,0,1,0,0,32.1,Mon,2,2,2022-09-19,31-159,TEN,@,BUF,L 7-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,18,32.1,0,0.0,1,3.7,WR,GordJo02
26,Kyle Juszczyk,0,2,1,1,0,52.6,Sun,2,2,2022-09-18,31-148,SFO,,SEA,W 27-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,1,0.5,1,1,50.0,1,0,0,,0,0.0,0.0,0,0.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,40,52.6,0,0.0,5,21.7,FB,JuszKy00
27,Logan Thomas,0,0,5,1,0,73.0,Sun,2,2,2022-09-18,31-079,WAS,@,DET,L 27-36,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,37,12.3,1,60.0,7.4,1,40.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,54,73.0,0,0.0,0,0.0,TE,ThomLo00
28,Cameron Brate,0,0,2,0,0,56.7,Sun,2,2,2022-09-18,31-077,TAM,@,NOR,W 20-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,2,1,9,9.0,0,50.0,4.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,38,56.7,0,0.0,1,3.8,TE,BratCa00
29,Jimmy Garoppolo,13,4,0,1,0,78.9,Sun,2,2,2022-09-18,30-320,SFO,,SEA,W 27-7,13,21,8,61.9,154,1,0,0,4.8,0.0,100.1,1,0,4.55,7.3,8.29,7.91,11.8,50.0,4,5,1.3,1,2,50.0,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,0,0,0,0,0,60,78.9,0,0.0,0,0.0,QB,GaroJi00
30,Giovani Bernard,0,0,0,0,0,0.0,Sun,2,2,2022-09-18,30-300,TAM,@,NOR,W 20-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,5,19.2,RB,BernGi00
31,Michael Burton,0,1,1,0,0,12.3,Thu,2,2,2022-09-15,30-226,KAN,,LAC,W 27-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,6,6.0,0,1,100.0,1,1,2,2.0,0,100.0,2.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,7,12.3,0,0.0,17,53.1,RB,BurtMi00
32,Jake Kumerow,0,0,3,0,0,77.9,Mon,2,2,2022-09-19,30-214,BUF,,TEN,W 41-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,50,25.0,0,66.7,16.7,2,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,53,77.9,0,0.0,19,70.4,WR,KumeJa00
33,Raheem Mostert,0,11,3,0,0,54.9,Sun,2,2,2022-09-18,30-162,MIA,@,BAL,W 42-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,11,51,4.6,0,1,63.6,3,3,28,9.3,0,100.0,9.3,2,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,39,54.9,0,0.0,7,23.3,RB,MostRa00
34,Robert Woods,0,0,5,0,0,66.1,Mon,2,2,2022-09-19,30-162,TEN,@,BUF,L 7-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,39,9.8,0,80.0,7.8,2,60.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,37,66.1,0,0.0,1,3.7,WR,WoodRo02
35,Jerick McKinnon,0,4,2,1,0,47.4,Thu,2,2,2022-09-15,30-135,KAN,,LAC,W 27-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,4,12,3.0,0,0,75.0,2,2,4,2.0,1,100.0,2.0,1,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,27,47.4,0,0.0,6,18.8,RB,McKiJe00
36,Darren Waller,0,0,8,1,0,55.2,Sun,2,2,2022-09-18,30-005,LVR,,ARI,L 23-29 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,6,50,8.3,1,75.0,6.3,3,37.5,1,0,0,,0,0,,0,0,6,0,0,0,0,0,37,55.2,0,0.0,0,0.0,TE,WallDa01
37,Tyler Lockett,0,0,11,0,0,91.8,Sun,2,2,2022-09-18,29-355,SEA,@,SFO,L 7-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,9,107,11.9,0,81.8,9.7,6,63.6,0,0,0,,0,0,,0,0,0,0,0,0,0,0,45,91.8,0,0.0,3,13.0,WR,LockTy00
38,Derek Watt,0,1,0,0,0,1.7,Sun,2,2,2022-09-18,29-315,PIT,,NWE,L 14-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,2,2.0,0,1,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1.7,0,0.0,16,72.7,FB,WattDe00
39,Jarvis Landry,0,0,5,0,0,67.6,Sun,2,2,2022-09-18,29-294,NOR,,TAM,L 10-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,5,4,25,6.3,0,80.0,5.0,,20.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,46,67.6,0,0.0,0,0.0,WR,LandJa00
40,Jacoby Brissett,22,6,0,0,0,100.0,Sun,2,2,2022-09-18,29-281,CLE,,NYJ,L 30-31,22,27,5,81.5,229,1,1,0,3.7,3.7,98.9,1,8,3.57,8.5,7.56,7.00,10.4,64.3,6,43,7.2,0,3,66.7,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,67,100.0,0,0.0,0,0.0,QB,BrisJa00
41,Davante Adams,0,0,7,1,0,97.0,Sun,2,2,2022-09-18,29-268,LVR,,ARI,L 23-29 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,2,12,6.0,1,28.6,1.7,2,28.6,1,0,0,,0,0,,0,0,6,0,0,0,0,0,65,97.0,0,0.0,0,0.0,WR,AdamDa01
42,Carson Wentz,30,2,0,0,1,100.0,Sun,2,2,2022-09-18,29-262,WAS,@,DET,L 27-36,30,46,16,65.2,337,3,1,0,6.5,2.2,99.6,5,29,9.80,7.3,7.65,6.33,11.2,49.0,2,23,11.5,0,2,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,74,100.0,0,0.0,0,0.0,QB,WentCa00
43,Tyler Higbee,0,0,9,0,0,96.8,Sun,2,2,2022-09-18,29-260,LAR,,ATL,W 31-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,7,71,10.1,0,77.8,7.9,3,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,61,96.8,0,0.0,2,8.7,TE,HigbTy00
44,DeVante Parker,0,0,2,0,0,76.5,Sun,2,2,2022-09-18,29-241,NWE,@,PIT,W 17-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,2,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,52,76.5,0,0.0,0,0.0,WR,ParkDe01
45,Stephen Anderson,0,0,1,0,0,21.8,Sun,2,2,2022-09-18,29-231,ARI,@,LVR,W 29-23 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,2,2.0,0,100.0,2.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,19,21.8,0,0.0,9,42.9,TE,AndeSt01
46,Sterling Shepard,0,0,10,0,0,87.7,Sun,2,2,2022-09-18,29-220,NYG,,CAR,W 19-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,6,34,5.7,0,60.0,3.4,1,20.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,64,87.7,0,0.0,0,0.0,WR,ShepSt00
47,Mike Davis,0,5,0,0,0,30.5,Sun,2,2,2022-09-18,29-211,BAL,,MIA,L 38-42,0,0,0,,0,0,0,0,,,,0,0,,,,,,,5,4,0.8,0,,40.0,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,1,0,0,0,18,30.5,0,0.0,0,0.0,RB,DaviMi01
48,Michael Thomas,0,0,9,1,0,76.5,Sun,2,2,2022-09-18,29-199,NOR,,TAM,L 10-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,6,65,10.8,1,66.7,7.2,6,66.7,1,0,0,,0,0,,0,0,6,0,0,0,0,0,52,76.5,0,0.0,0,0.0,WR,ThomMi05
49,DeAndre Carter,0,0,3,0,0,65.3,Thu,2,2,2022-09-15,29-158,LAC,@,KAN,L 24-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,55,18.3,0,100.0,18.3,3,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,49,65.3,0,0.0,12,37.5,WR,CartDe02
50,Melvin Gordon,0,10,1,0,0,31.9,Sun,2,2,2022-09-18,29-158,DEN,,HOU,W 16-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,47,4.7,0,1,70.0,1,1,6,6.0,0,100.0,6.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,23,31.9,0,0.0,0,0.0,RB,GordMe00
51,Jeff Driskel,0,1,0,0,0,4.8,Sun,2,2,2022-09-18,29-148,HOU,@,DEN,L 9-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,10,10.0,0,1,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,3,4.8,0,0.0,0,0.0,QB,DrisJe00
52,Robbie Chosen,0,0,5,0,1,93.1,Sun,2,2,2022-09-18,29-132,CAR,@,NYG,L 16-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,32,10.7,0,60.0,6.4,1,40.0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,54,93.1,0,0.0,0,0.0,WR,AndeRo04
53,Nelson Agholor,0,0,6,1,0,50.0,Sun,2,2,2022-09-18,29-117,NWE,@,PIT,W 17-14,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,6,110,18.3,1,100.0,18.3,3,83.3,1,0,0,,0,0,,0,0,6,0,0,0,0,0,34,50.0,0,0.0,0,0.0,WR,AghoNe00
54,Ameer Abdullah,0,0,1,0,0,20.9,Sun,2,2,2022-09-18,29-097,LVR,,ARI,L 23-29 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,23,23.0,0,100.0,23.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,14,20.9,0,0.0,3,14.3,RB,AbduAm00
55,Sammy Watkins,0,0,4,0,0,64.7,Sun,2,2,2022-09-18,29-096,GNB,,CHI,W 27-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,93,31.0,0,75.0,23.3,3,75.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,44,64.7,0,0.0,0,0.0,WR,WatkSa00
56,Cooper Kupp,0,0,14,2,1,98.4,Sun,2,2,2022-09-18,29-095,LAR,,ATL,W 31-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,14,11,108,9.8,2,78.6,7.7,8,71.4,2,0,0,,0,0,,0,0,12,1,0,0,0,0,62,98.4,0,0.0,2,8.7,WR,KuppCo00
57,Jamison Crowder,0,0,2,0,0,27.9,Mon,2,2,2022-09-19,29-094,BUF,,TEN,W 41-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,16,16.0,0,50.0,8.0,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,19,27.9,0,0.0,6,22.2,WR,CrowJa00
58,Chris Moore,0,0,4,0,0,65.1,Sun,2,2,2022-09-18,29-094,HOU,@,DEN,L 9-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,4,2,14,7.0,0,50.0,3.5,,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,41,65.1,0,0.0,0,0.0,WR,MoorCh00
59,J.D. McKissic,0,3,7,0,0,45.9,Sun,2,2,2022-09-18,29-034,WAS,@,DET,L 27-36,0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,9,3.0,0,1,66.7,7,7,54,7.7,0,100.0,7.7,3,85.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,34,45.9,0,0.0,0,0.0,RB,McKiJ.00
60,Mike Evans,0,0,4,0,0,61.2,Sun,2,2,2022-09-18,29-028,TAM,@,NOR,W 20-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,61,20.3,0,75.0,15.3,3,75.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,41,61.2,0,0.0,0,0.0,WR,EvanMi00
61,Hayden Hurst,0,0,7,0,0,81.4,Sun,2,2,2022-09-18,29-025,CIN,@,DAL,L 17-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,24,4.8,0,71.4,3.4,2,57.1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,57,81.4,0,0.0,3,11.5,TE,HursHa00
62,Allen Robinson,0,0,5,1,0,90.5,Sun,2,2,2022-09-18,29-025,LAR,,ATL,W 31-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,53,13.3,1,80.0,10.6,4,80.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,57,90.5,0,0.0,0,0.0,WR,RobiAl02
63,Breshad Perriman,0,0,5,1,0,74.6,Sun,2,2,2022-09-18,29-008,TAM,@,NOR,W 20-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,45,15.0,1,60.0,9.0,2,40.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,50,74.6,0,0.0,1,3.8,WR,PerrBr02
64,Mack Hollins,0,0,8,0,0,86.6,Sun,2,2,2022-09-18,29-002,LVR,,ARI,L 23-29 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,5,66,13.2,0,62.5,8.3,3,37.5,0,0,0,,0,0,,0,0,0,0,0,0,0,0,58,86.6,0,0.0,4,19.0,WR,HollMa00
65,Mo Alie-Cox,0,0,3,0,0,54.0,Sun,2,2,2022-09-18,28-364,IND,@,JAX,L 0-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,3,1,9,9.0,0,33.3,3.0,,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,27,54.0,0,0.0,2,10.0,TE,AlieMo00
66,Brandin Cooks,0,0,10,0,0,87.3,Sun,2,2,2022-09-18,28-358,HOU,@,DEN,L 9-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,10,4,54,13.5,0,40.0,5.4,2,30.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,55,87.3,0,0.0,0,0.0,WR,CookBr00
67,Marcus Mariota,17,6,0,0,1,100.0,Sun,2,2,2022-09-18,28-323,ATL,@,LAR,L 27-31,17,26,9,65.4,196,2,2,0,7.7,7.7,81.6,3,25,10.34,7.5,5.62,4.17,11.5,48.3,6,16,2.7,0,1,33.3,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,61,100.0,0,0.0,0,0.0,QB,MariMa01
68,Cooper Rush,19,1,0,0,0,100.0,Sun,2,2,2022-09-18,28-301,DAL,,CIN,W 20-17,19,31,12,61.3,235,1,0,0,3.2,0.0,95.5,1,5,3.13,7.6,8.23,7.81,12.4,43.8,1,2,2.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,61,100.0,0,0.0,0,0.0,QB,RushCo00
69,Stefon Diggs,0,0,15,3,0,66.2,Mon,2,2,2022-09-19,28-294,BUF,,TEN,W 41-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,15,12,148,12.3,3,80.0,9.9,6,80.0,3,0,0,,0,0,,0,0,18,0,0,0,0,0,45,66.2,0,0.0,0,0.0,WR,DiggSt00
70,Derrick Henry,0,13,0,1,0,46.4,Mon,2,2,2022-09-19,28-258,TEN,@,BUF,L 7-41,0,0,0,,0,0,0,0,,,,0,0,,,,,,,13,25,1.9,1,1,53.8,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,0,0,0,0,0,26,46.4,0,0.0,0,0.0,RB,HenrDe00
71,Jameis Winston,25,1,0,0,1,97.1,Sun,2,2,2022-09-18,28-255,NOR,,TAM,L 10-20,25,40,15,62.5,236,1,3,1,2.5,7.5,55.8,6,28,13.04,5.9,3.03,2.02,9.4,32.6,1,2,2.0,0,0,0.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,66,97.1,0,0.0,0,0.0,QB,WinsJa00
72,Kenyan Drake,0,6,0,0,0,27.1,Sun,2,2,2022-09-18,28-235,BAL,,MIA,L 38-42,0,0,0,,0,0,0,0,,,,0,0,,,,,,,6,8,1.3,0,,16.7,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,16,27.1,0,0.0,1,3.3,RB,DrakKe00
