"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Brandon Aubrey",DAL,"at CAR","2 out of 5 stars","A","8.9"
"2","Chase McLaughlin",TB,"vs. SF","1 out of 5 stars","B+","8.8"
"3","Matt Prater",BUF,"at ATL","5 out of 5 stars","B","8.8"
"4","Cameron Dicker",LAC,"at MIA","4 out of 5 stars","B","8.6"
"5","Harrison Butker",KC,"vs. DET","2 out of 5 stars","B-","8.4"
"6","Joshua Karty",LAR,"at BAL","4 out of 5 stars","C+","8.4"
"7","Matt Gay",WAS,"vs. CHI","2 out of 5 stars","C+","8.3"
"8","Brandon McManus",GB,"vs. CIN","2 out of 5 stars","C+","8.2"
"9","Wil Lutz",DEN,"at NYJ","5 out of 5 stars","C+","8.0"
"10","Jake Bates",DET,"at KC","3 out of 5 stars","C","7.8"
"11","Jason Myers",SEA,"at JAC","1 out of 5 stars","C","7.7"
"12","Cam Little",JAC,"vs. SEA","2 out of 5 stars","C","7.7"
"13","Eddy Pineiro",SF,"at TB","2 out of 5 stars","C","7.5"
"14","Michael Badgley",IND,"vs. ARI","4 out of 5 stars","C","7.5"
"15","Jake Elliott",PHI,"at NYG","4 out of 5 stars","C","7.3"
"16","Chris Boswell",PIT,"vs. CLE","1 out of 5 stars","C","7.3"
"17","Cairo Santos",CHI,"at WAS","2 out of 5 stars","C","7.3"
"18","Daniel Carlson",LV,"vs. TEN","2 out of 5 stars","C-","7.3"
"19","Chad Ryland",ARI,"at IND","1 out of 5 stars","C-","7.2"
"20","Andy Borregales",NE,"at NO","3 out of 5 stars","C-","7.1"
"21","Parker Romo",ATL,"vs. BUF","3 out of 5 stars","D+","6.8"
"22","Ryan Fitzgerald",CAR,"vs. DAL","4 out of 5 stars","D+","6.8"
"23","Tyler Loop",BAL,"vs. LAR","5 out of 5 stars","D","6.7"
"24","Blake Grupe",NO,"vs. NE","1 out of 5 stars","D","6.6"
"25","Nick Folk",NYJ,"vs. DEN","4 out of 5 stars","D","6.5"
"26","Riley Patterson",MIA,"vs. LAC","4 out of 5 stars","D","6.5"
"27","Joey Slye",TEN,"at LV","4 out of 5 stars","D","6.4"
"28","Jude McAtamney",NYG,"vs. PHI","4 out of 5 stars","D-","6.3"
"29","Evan McPherson",CIN,"at GB","2 out of 5 stars","D-","5.8"
"30","Andre Szmyt",CLE,"at PIT","2 out of 5 stars","D-","5.5"
"31","Matthew Wright",TEN,"at LV","4 out of 5 stars","F","4.0"
"32","Jason Sanders",MIA,"vs. LAC","4 out of 5 stars","F","0.0"
