"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Trey McBride",ARI,"at SF","Coach Upside rating","Coach Bust rating","4 out of 5 stars","A+","12.6"
"2","Brock Bowers",LV,"at WAS","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A","11.8"
"3","Tucker Kraft",GB,"at CLE","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A","9.8"
"4","Tyler Warren",IND,"at TEN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","A-","9.6"
"5","Sam LaPorta",DET,"at BAL","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B+","9.4"
"6","Travis Kelce",KC,"at NYG","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B+","9.1"
"7","Juwan Johnson",NO,"at SEA","Coach Upside rating","Coach Bust rating","4 out of 5 stars","B","9.0"
"8","Jake Ferguson",DAL,"at CHI","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B-","8.6"
"9","Zach Ertz",WAS,"vs. LV","Coach Upside rating","Coach Bust rating","3 out of 5 stars","B-","8.6"
"10","T.J. Hockenson",MIN,"vs. CIN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C+","8.2"
"11","Kyle Pitts Sr.",ATL,"at CAR","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C+","8.1"
"12","David Njoku",CLE,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","C","7.7"
"13","Harold Fannin Jr.",CLE,"vs. GB","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","7.7"
"14","Mark Andrews",BAL,"vs. DET","Coach Upside rating","Coach Bust rating","3 out of 5 stars","C","7.5"
"15","Hunter Henry",NE,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","C-","7.3"
"16","Dalton Kincaid",BUF,"vs. MIA","Coach Upside rating","Coach Bust rating","2 out of 5 stars","C","7.2"
"17","Brenton Strange",JAC,"vs. HOU","Coach Upside rating","Coach Bust rating","3 out of 5 stars","D+","7.2"
"18","Jonnu Smith",PIT,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D","6.8"
"19","Chig Okonkwo",TEN,"vs. IND","Coach Upside rating","Coach Bust rating","4 out of 5 stars","D","6.8"
"20","Dalton Schultz",HOU,"at JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","D","6.4"
"21","Ja'Tavion Sanders",CAR,"vs. ATL","Coach Upside rating","Coach Bust rating","5 out of 5 stars","D-","6.3"
"22","Cade Otton",TB,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","D-","6.0"
"23","Evan Engram",DEN,"at LAC","Coach Upside rating","Coach Bust rating","2 out of 5 stars","F","5.8"
"24","Pat Freiermuth",PIT,"at NE","Coach Upside rating","Coach Bust rating","3 out of 5 stars","F","5.8"
"25","Jake Tonges",SF,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","5.6"
"26","Theo Johnson",NYG,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","5.5"
"27","Mike Gesicki",CIN,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","5.1"
"28","Colston Loveland",CHI,"vs. DAL","Coach Upside rating","Coach Bust rating","4 out of 5 stars","F","5.0"
"29","Cole Kmet",CHI,"vs. DAL","Coach Upside rating","Coach Bust rating","4 out of 5 stars","F","4.9"
"30","AJ Barner",SEA,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","4.9"
"31","Tyler Higbee",LAR,"at PHI","Coach Upside rating","Coach Bust rating","2 out of 5 stars","F","4.5"
"32","Noah Fant",CIN,"at MIN","Coach Upside rating","Coach Bust rating","3 out of 5 stars","F","4.4"
"33","Dallas Goedert",PHI,"vs. LAR","Coach Upside rating","Coach Bust rating","3 out of 5 stars","F","4.0"
"34","Mason Taylor",NYJ,"at TB","Coach Upside rating","Coach Bust rating","3 out of 5 stars","F","3.8"
"35","Luke Farrell",SF,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.7"
"36","Noah Gray",KC,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.7"
"37","Michael Mayer",LV,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.6"
"38","Dawson Knox",BUF,"vs. MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.5"
"39","Adam Trautman",DEN,"at LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.5"
"40","Austin Hooper",NE,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.3"
"41","Elijah Arroyo",SEA,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.3"
"42","Will Dissly",LAC,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.1"
"43","Tanner Conner",MIA,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.6"
"44","Tyler Conklin",LAC,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.5"
"45","Gunnar Helm",TEN,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.4"
"46","Grant Calcaterra",PHI,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.4"
"47","Elijah Higgins",ARI,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.3"
"48","Isaiah Likely",BAL,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.3"
"49","Jeremy Ruckert",NYJ,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.2"
"50","Luke Musgrave",GB,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.2"
"51","Tommy Tremble",CAR,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","2.2"
"52","Brock Wright",DET,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.8"
"53","Harrison Bryant",HOU,"at JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.7"
"54","Davis Allen",LAR,"at PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.7"
"55","Josh Oliver",MIN,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.7"
"56","Julian Hill",MIA,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.5"
"57","Luke Schoonmaker",DAL,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.4"
"58","Darnell Washington",PIT,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.4"
"59","Mo Alie-Cox",IND,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.4"
"60","Ben Sinnott",WAS,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.2"
"61","Charlie Kolar",BAL,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.2"
"62","Lucas Krull",DEN,"at LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.9"
"63","Daniel Bellinger",NYG,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.8"
"64","Charlie Woerner",ATL,"at CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.8"
"65","Payne Durham",TB,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.8"
"66","Kylen Granson",PHI,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.8"
"67","Johnny Mundt",JAC,"vs. HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.7"
"68","Terrance Ferguson",LAR,"at PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"69","Brevyn Spann-Ford",DAL,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"70","Drew Sample",CIN,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"71","John FitzPatrick",GB,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"72","Jackson Hawes",BUF,"vs. MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"73","Drew Ogletree",IND,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"74","Hunter Long",JAC,"vs. HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"75","Travis Vokolek",ARI,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.4"
"76","John Bates",WAS,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"77","Colson Yankoff",WAS,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.2"
"78","Zaire Mitchell-Paden",BAL,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.2"
"79","Robbie Ouzts",SEA,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.2"
"80","Mitchell Evans",CAR,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.2"
"81","Jack Stoll",NO,"at SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"82","Stone Smartt",NYJ,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"83","Colby Parkinson",LAR,"at PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"84","Tanner Hudson",CIN,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"85","Connor Heyward",PIT,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"86","Tip Reiman",ARI,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"87","Robert Tonyan",KC,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"88","Oronde Gadsden II",LAC,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"89","Eric Saubert",SEA,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"90","Ian Thomas",LV,"at WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"91","Brayden Willis",SF,"vs. ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"92","Will Mallory",IND,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
